Date,Close,9-day,21-day,Signal
2024-01-24,194.5,189.06444295247397,188.44571358816964,BUY
2024-01-25,194.1699981689453,190.0177764892578,188.47285606747582,
2024-01-26,192.4199981689453,190.73999871148004,188.44285583496094,
2024-01-29,191.72999572753906,191.63999769422742,188.37523687453498,
2024-01-30,188.0399932861328,192.23555331759982,188.1114269438244,
2024-01-31,184.39999389648438,191.7655520968967,187.72428385416666,
2024-02-01,186.86000061035156,191.24333021375867,187.78237915039062,
2024-02-02,185.85000610351562,190.34999762641058,187.8585699172247,
2024-02-05,187.67999267578125,189.51666429307727,188.13333129882812,
2024-02-06,189.3000030517578,188.93888685438367,188.51999845958892,
2024-02-07,189.41000366210938,188.40999857584634,188.70333208356584,SELL
2024-02-08,188.32000732421875,187.9544440375434,188.8547610328311,
2024-02-09,188.85000610351562,187.6344451904297,188.98142787388392,
2024-02-12,187.14999389648438,187.53555636935764,189.0557134719122,
2024-02-13,185.0399932861328,187.60666741265192,189.01380847749255,
2024-02-14,184.14999389648438,187.30555555555554,189.038569859096,
2024-02-15,183.86000061035156,187.0844438340929,189.09476071312315,
2024-02-16,182.30999755859375,186.48777770996094,188.79380798339844,
2024-02-20,181.55999755859375,185.62777709960938,188.31761750720796,
2024-02-21,182.32000732421875,184.83999972873264,187.76666550409226,
2024-02-22,184.3699951171875,184.40110948350696,187.2519037155878,
2024-02-23,182.52000427246094,183.69777594672308,186.68142772856214,
2024-02-26,181.16000366210938,183.03222147623697,186.06190418061755,
2024-02-27,182.6300048828125,182.76444498697916,185.59571402413505,
2024-02-28,181.4199981689453,182.4611121283637,185.1047617594401,
2024-02-29,180.75,182.11555650499133,184.75761922200522,
2024-03-01,179.66000366210938,181.82111273871527,184.53190540132067,
2024-03-04,175.10000610351562,181.10333591037326,183.97190566289993,
2024-03-05,170.1199951171875,179.7477789984809,183.22285752069382,
2024-03-06,169.1199951171875,178.05333455403647,182.33904811314173,
2024-03-07,169.0,176.55111185709634,181.37238130115327,
2024-03-08,170.72999572753906,175.39222208658853,180.4828571137928,
2024-03-11,172.75,174.29444376627603,179.7414281935919,
2024-03-12,173.22999572753906,173.38444349500867,178.99761817568825,
2024-03-13,171.1300048828125,172.3155551486545,178.2347615559896,
2024-03-14,173.0,171.57555474175348,177.6614285423642,
2024-03-15,172.6199951171875,171.29999796549478,177.1123809814453,
2024-03-18,173.72000122070312,171.6999986436632,176.62952386765252,
2024-03-19,176.0800018310547,172.47333272298178,176.3328574044364,
2024-03-20,178.6699981689453,173.5477769639757,176.1952383858817,
2024-03-21,171.3699951171875,173.61888800726996,175.6738092331659,
2024-03-22,172.27999877929688,173.56666564941406,175.0980951218378,
2024-03-25,170.85000610351562,173.3022223578559,174.54238092331659,
2024-03-26,169.7100067138672,173.14444478352866,173.9971429734003,
2024-03-27,173.30999755859375,173.17888895670572,173.55333310081846,
2024-03-28,171.47999572753906,173.0522223578559,173.07999965122767,
2024-04-01,170.02999877929688,172.64222208658853,172.56952340262276,BUY
2024-04-02,168.83999633789062,171.83777703179254,172.05428495861236,SELL
2024-04-03,169.64999389648438,170.83555433485242,171.79476056780135,
2024-04-04,168.82000732421875,170.5522223578559,171.73285638718377,
